Volatility 3 Framework 2.5.2

Offset	Name	Size
0xad818c143690	\$Directory	216
0xad818c143820	\Users\Tammam\AppData\Local\Temp\208026d8-b4f1-43b4-8dee-4c244c95b4ea.tmp	216
0xad818c1439b0	\Windows\Fonts\micross.ttf	216
0xad818c144180	\$Directory	216
0xad818c144630	\Windows\Fonts\segoeuib.ttf	216
0xad818c1447c0	\$Directory	216
0xad818c144950	\Windows\SysWOW64\cryptui.dll	216
0xad818c144ae0	\$Directory	216
0xad818c1452b0	\$Directory	216
0xad818c145440	\$Directory	216
0xad818c1455d0	\$Directory	216
0xad818c145a80	\$Directory	216
0xad818c145c10	\Windows\System32\winrnr.dll	216
0xad818c1460c0	\$Directory	216
0xad818c1463e0	\$Directory	216
0xad818c146570	\Windows\System32\msi.dll	216
0xad818c146a20	\Windows\SysWOW64\jscript9.dll	216
0xad818c146d40	\$Directory	216
0xad818c146ed0	\$Directory	216
0xad818c147510	\$Directory	216
0xad818c1476a0	\$Directory	216
0xad818c147830	\Windows\System32\dxva2.dll	216
0xad818c1479c0	\Windows\Fonts\seguiemj.ttf	216
0xad818c147ce0	\$Directory	216
0xad818c148190	\Windows\Fonts\georgiab.ttf	216
0xad818c148320	\Windows\SysWOW64\d3d10warp.dll	216
0xad818c1484b0	\$Directory	216
0xad818c148640	\$Directory	216
0xad818c1487d0	\Windows\Fonts\georgia.ttf	216
0xad818c148960	\$Directory	216
0xad818c148e10	\$Directory	216
0xad818c149450	\Windows\Fonts\georgiai.ttf	216
0xad818c149770	\Windows\System32\wbem\WmiPrvSD.dll	216
0xad818c149c20	\$Directory	216
0xad818c14a3f0	\Windows\SysWOW64\drvstore.dll	216
0xad818c14a710	\Windows\System32\ncobjapi.dll	216
0xad818c14a8a0	\$Directory	216
0xad818c14abc0	\$Directory	216
0xad818c14b6b0	\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy	216
0xad818c14b840	\Windows\SysWOW64\dinput8.dll	216
0xad818c14bcf0	\$Directory	216
0xad818c14be80	\Windows\System32\wbem\wbemess.dll	216
0xad818c14c4c0	\$Directory	216
0xad818c14c650	\Windows\Fonts\times.ttf	216
0xad818c14cb00	\Windows\System32\wbem\WmiPrvSE.exe	216
0xad818c14cc90	\Windows\Fonts\timesbd.ttf	216
0xad818c14d140	\Windows\System32\wbem\WmiPrvSE.exe	216
0xad818c14d460	\Windows\Fonts\timesbi.ttf	216
0xad818c14dc30	\Windows\System32\wbem\NCProv.dll	216
0xad818c14ddc0	\$Directory	216
0xad818c14e270	\Windows\System32	216
0xad818c14e400	\Windows\Fonts\timesi.ttf	216
0xad818c14e590	\Windows\Registration\R000000000006.clb	216
0xad818c14ea40		216
0xad818c14ebd0	\Windows\System32\en-GB\user32.dll.mui	216
0xad818c14ed60	\$Directory	216
0xad818c14eef0	\Windows\Fonts\calibrib.ttf	216
0xad818c14f210		216
0xad818c14f6c0	\wkssvc	216
0xad818c14f850	\Windows\Fonts\arial.ttf	216
0xad818c14fb70	\$Directory	216
0xad818c150340	\Windows\System32\pdh.dll	216
0xad818c150660	\$Directory	216
0xad818c150980	\Windows\System32\wbem\cimwin32.dll	216
0xad818c150ca0	\$Directory	216
0xad818c1512e0	\$Directory	216
0xad818c151470	\Windows\System32\framedynos.dll	216
0xad818c151600	\$ConvertToNonresident	216
0xad818c151920		216
0xad818c1520f0	\$Directory	216
0xad818c152730	\Windows\System32\winevt\Logs\Microsoft-Windows-WMI-Activity%4Operational.evtx	216
0xad818c152be0	\Windows\Fonts\calibrili.ttf	216
0xad818c152d70	\Windows\System32\WinBioPlugIns\winbiostorageadapter.dll	216
0xad818c1536d0	\$Directory	216
0xad818c153860		216
0xad818c1539f0	\Windows\System32\networkexplorer.dll	216
0xad818c1541c0	\$Directory	216
0xad818c154350	\Windows\System32\WinBioDatabase\51F39552-1075-4199-B513-0C10EA185DB0.DAT	216
0xad818c1544e0	\$Directory	216
0xad818c154800	\$Directory	216
0xad818c154990	\Windows\System32\cldapi.dll	216
0xad818c154cb0	\Windows\System32\en-GB\propsys.dll.mui	216
0xad818c154e40	\$Directory	216
0xad818c155ac0	\Windows\System32\en-US\TimeBrokerServer.dll.mui	216
0xad818c156100	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\Network\Cookies	216
0xad818c156290	\Windows\Fonts\consola.ttf	216
0xad818c156420	\$Directory	216
0xad818c1565b0	\$Directory	216
0xad818c156740	\$Directory	216
0xad818c1568d0	\$Directory	216
0xad818c156a60	\$Directory	216
0xad818c156bf0	\Windows\System32\apisampling.dll	216
0xad818c156d80	\$Directory	216
0xad818c1570a0	\CMNotify	216
0xad818c157230	\$Directory	216
0xad818c157550	\$Directory	216
0xad818c1576e0	\Windows\System32\shdocvw.dll	216
0xad818c157a00	\Windows\SysWOW64\MP3DMOD.DLL	216
0xad818c157b90	\Windows\Fonts\consolab.ttf	216
0xad818c157d20	\Windows\System32\en-GB\SHCore.dll.mui	216
0xad818c1581d0	\$Directory	216
0xad818c158360	\$Directory	216
0xad818c1584f0		216
0xad818c158680	\$Directory	216
0xad818c158810	\$Directory	216
0xad818c158b30	\Windows\Fonts\pala.ttf	216
0xad818c159170	\CMApi	216
0xad818c159300	\Windows\System32\security.dll	216
0xad818c159490	\Windows\Fonts\consolai.ttf	216
0xad818c159ad0	\$Directory	216
0xad818c159c60	\$Directory	216
0xad818c15a5c0	\$Directory	216
0xad818c15a8e0	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\msvcp140_app.dll	216
0xad818c15b6f0	\$Directory	216
0xad818c15b880		216
0xad818c15ba10	\$Directory	216
0xad818c15bba0	\CMApi	216
0xad818c15bec0	\$Directory	216
0xad818c15c370	\$Directory	216
0xad818c15c500	\$Directory	216
0xad818c15c690	\Windows\System32\wbem\en-US\cimwin32.dll.mui	216
0xad818c15ccd0	\$Directory	216
0xad818c15ce60	\CMNotify	216
0xad818c15d4a0	\$Directory	216
0xad818c15d7c0	\Windows\SysWOW64\prnfldr.dll	216
0xad818c15de00	\Windows\SysWOW64\wdigest.dll	216
0xad818c15e2b0	\Windows\System32\en-GB\propsys.dll.mui	216
0xad818c15e440	\$Directory	216
0xad818c15e5d0	\Windows\SysWOW64\Windows.UI.Xaml.dll	216
0xad818c15ec10	\Windows\SysWOW64\edgehtml.dll	216
0xad818c15eda0	\$Directory	216
0xad818c15f0c0	\CMNotify	216
0xad818c15f250	\Windows\SysWOW64\rtutils.dll	216
0xad818c15f570	\$Directory	216
0xad818c15f700	\$Directory	216
0xad818c15fa20	\$Directory	216
0xad818c15fbb0	\$Directory	216
0xad818c15fd40	\$Directory	216
0xad818c15fed0	\$Directory	216
0xad818c160380	\$Directory	216
0xad818c160510	\$Directory	216
0xad818c1606a0	\$Directory	216
0xad818c1609c0	\$Directory	216
0xad818c160b50	\$Directory	216
0xad818c160e70	\$Directory	216
0xad818c161190	\$Directory	216
0xad818c161320	\$Directory	216
0xad818c1614b0	\$Directory	216
0xad818c161640	\Windows\System32\WMADMOE.DLL	216
0xad818c1617d0	\$Directory	216
0xad818c161960	\$Directory	216
0xad818c161af0	\$Directory	216
0xad818c161c80	\$Directory	216
0xad818c161e10	\$Directory	216
0xad818c162130	\$Directory	216
0xad818c1622c0	\$Directory	216
0xad818c162450	\$Directory	216
0xad818c1625e0	\$Directory	216
0xad818c162a90	\$Directory	216
0xad818c162c20	\$Directory	216
0xad818c163260	\$Directory	216
0xad818c163580	\$Directory	216
0xad818c163bc0	\Windows\System32\Windows.Globalization.Fontgroups.dll	216
0xad818c164200	\$Directory	216
0xad818c1649d0	\$Directory	216
0xad818c164b60	\$Directory	216
0xad818c164cf0	\$Directory	216
0xad818c164e80	\Windows\Fonts\arial.ttf	216
0xad818c1651a0	\$Directory	216
0xad818c1657e0	\$Directory	216
0xad818c166460	\Windows\Fonts\arialbd.ttf	216
0xad818c166780	\Windows\Fonts\ariali.ttf	216
0xad818c166910	\$Directory	216
0xad818c166aa0	\$Directory	216
0xad818c166c30	\Windows\Fonts\ariblk.ttf	216
0xad818c167720	\$Directory	216
0xad818c1678b0	\$Directory	216
0xad818c167a40	\$Directory	216
0xad818c167bd0	\Windows\Fonts\arialbi.ttf	216
0xad818c167ef0	\Sessions\1\AppContainerNamedObjects\S-1-15-2-515815643-2845804217-1874292103-218650560-777617685-4287762684-137415000	216
0xad818c168080	\Windows\Fonts\consolaz.ttf	216
0xad818c168210	\$Directory	216
0xad818c1686c0		216
0xad818c1689e0	\$Directory	216
0xad818c168b70	\Program Files\VMware\VMware Tools\vmtoolsd.exe	216
0xad818c168e90		216
0xad818c1691b0	\Windows\Fonts\constanb.ttf	216
0xad818c1694d0	콨坅ɢ	216
0xad818c169660		216
0xad818c1697f0	\Windows\Fonts\marlett.ttf	216
0xad818c169b10	\Windows\Fonts\segoeui.ttf	216
0xad818c16a2e0		216
0xad818c16a600	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe	216
0xad818c16ac40	고図ɢ	216
0xad818c16add0	\$Directory	216
0xad818c16b0f0	\LOCAL\mojo.5328.5452.9195981920864288768	216
0xad818c16b410	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\TextInputHost.exe	216
0xad818c16b5a0	\$Directory	216
0xad818c16ba50	\$Directory	216
0xad818c16c220	\$Directory	216
0xad818c16c3b0	\Windows\Fonts\l_10646.ttf	216
0xad818c16c540	\$Directory	216
0xad818c16c860	\Windows\System32\C_932.NLS	216
0xad818c16cb80	\$Directory	216
0xad818c16cd10	\Windows\Fonts\lucon.ttf	216
0xad818c16cea0	\Windows\Fonts\pala.ttf	216
0xad818c16d350	\Windows\System32\cryptxml.dll	216
0xad818c16d670	\Windows\SystemResources\Windows.UI.ShellCommon\Windows.UI.ShellCommon.pri	216
0xad818c16d990	\$Directory	216
0xad818c16db20	\Windows\Fonts\palabi.ttf	216
0xad818c16de40	\Windows\Fonts\lucon.ttf	216
0xad818c16e160	\Windows\Fonts\palai.ttf	216
0xad818c16e480	\Windows\Fonts\msgothic.ttc	216
0xad818c16e7a0	\$Directory	216
0xad818c16e930	\Windows\Fonts\palab.ttf	216
0xad818c16eac0	\$Directory	216
0xad818c16ec50	\Windows\Fonts\l_10646.ttf	216
0xad818c16ede0	\Windows\Fonts\mingliub.ttc	216
0xad818c16f100	\Windows\Fonts\mingliub.ttc	216
0xad818c16f290	\Windows\rescache\_merged\2914275825\995153883.pri	216
0xad818c16f420	\Windows\Fonts\taile.ttf	216
0xad818c16f5b0	\Windows\Fonts\taileb.ttf	216
0xad818c16f740	\Windows\Fonts\times.ttf	216
0xad818c16f8d0	\Windows\Fonts\sylfaen.ttf	216
0xad818c16fa60	\Windows\Fonts\simsun.ttc	216
0xad818c16fd80	\Windows\Fonts\Gabriola.ttf	216
0xad818c1700a0	\Windows\Fonts\mvboli.ttf	216
0xad818c170230	\Windows\Fonts\simsunb.ttf	216
0xad818c1703c0	\Windows\System32\RuntimeBroker.exe	216
0xad818c170550	\Windows\Fonts\msgothic.ttc	216
0xad818c1706e0	\Windows\Fonts\segoesc.ttf	216
0xad818c170870	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx	216
0xad818c170a00	\Windows\Fonts\Gabriola.ttf	216
0xad818c170eb0	\Windows\Fonts\mingliub.ttc	216
0xad818c1711d0	\Windows\Fonts\taile.ttf	216
0xad818c171360	\Windows\Fonts\sylfaen.ttf	216
0xad818c1714f0	\Windows\System32\C_936.NLS	216
0xad818c171680	\Windows\Fonts\mvboli.ttf	216
0xad818c1719a0	\Windows\Fonts\simsunb.ttf	216
0xad818c171cc0	\Windows\Fonts\mingliub.ttc	216
0xad818c172300	\Windows\Fonts\msjh.ttc	216
0xad818c172940	ꦀ楁翺	216
0xad818c172ad0	\Windows\Fonts\segoeui.ttf	216
0xad818c172c60	\Windows\System32\en-GB\user32.dll.mui	216
0xad818c173110	\Windows\System32\en-GB\ApplicationFrame.dll.mui	216
0xad818c1738e0	\Windows\Fonts\msjhbd.ttc	216
0xad818c173d90	\Windows\Fonts\msjhl.ttc	216
0xad818c174240	\$Directory	216
0xad818c1746f0		216
0xad818c175500	l	216
0xad818c175690	ꍐƻ	216
0xad818c1759b0	\Windows\System32\fontgroupsoverride.dll	216
0xad818c175b40		216
0xad818c176310	\Windows\Fonts\timesbd.ttf	216
0xad818c1764a0	\LOCAL\mojo.5328.5452.9195981920864288768	216
0xad818c1767c0	\$Directory	216
0xad818c176950		216
0xad818c177120	\Windows\Fonts\timesi.ttf	216
0xad818c1778f0	\Users\Tammam\AppData\Local\Temp\9659a81d-1573-4846-8eed-1ac759a49771.tmp	216
0xad818c1799c0	쾎៹㷳댎봰У콎譨Ǚ	216
0xad818c17b2c0	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.27323.0_x64__8wekyb3d8bbwe\vcruntime140_app.dll	216
0xad818c17c0d0	\Windows\System32\mscoree.dll	216
0xad818c17db60	\$Directory	216
0xad818c17fdc0	\$Directory	216
0xad818c180ef0	\$Directory	216
0xad818c181080	\$Directory	216
0xad818c182980	\Windows\System32\Windows.Web.dll	216
0xad818c3a1500	\$Directory	216
0xad818c3a1820	\$Directory	216
0xad818c3a1e60	襈⑜䠐璉ᠤ襈⑼䄠䡖ǀ	216
0xad818c3a2310	\$Directory	216
0xad818c3a27c0	\Users\Tammam\AppData\Local\Microsoft\Windows\Explorer\iconcache_48.db	216
0xad818c3a3120	\Windows\System32\bitsperf.dll	216
0xad818c3a35d0	\Windows\Fonts\times.ttf	216
0xad818c3a3760	\Windows\System32\en-GB\winnlsres.dll.mui	216
0xad818c3a3c10	\Users\Tammam\AppData\Local\Microsoft\Edge\User Data\Default\Network\Reporting and NEL-journal	216
0xad818c3a40c0	\Windows\System32\wosc.dll	216
0xad818c3a4a20	\Windows\System32\en-GB\windows.storage.dll.mui	216
0xad818c3a7a90		216
0xad818c3a8260	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\Microsoft_AutoGenerated_{BB044BFD-25B7-2FAA-22A8-6371A93E0456}	216
0xad818c3a83f0	\Windows\System32\svchost.exe	216
0xad818c3a8580	\Windows\System32\bitsigd.dll	216
0xad818c3a9840	\Windows\System32\oleaccrc.dll	216
0xad818c3a99d0	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818c3a9b60	푦剤Ｚ�￸ﾤ쐂㮀ǿ˽㳀ÿ塬묤＀퀉ۼｸ昐窶ﴢ䀂㬽＂䀆ꙥ卌	216
0xad818c3aa330	\Windows\System32\upnp.dll	216
0xad818c3aa650	\Windows\System32	216
0xad818c3aa7e0	\$Directory	216
0xad818c3aab00	杖翺	216
0xad818c3aae20	\Windows\Registration\R000000000006.clb	216
0xad818c3ab140	\Users\Tammam\AppData\Local\Temp\3bc7eabb-964a-47a3-b8b9-96feda2dfcc4.tmp	216
0xad818c3ab2d0	\Windows\System32\SecurityHealthSSO.dll	216
0xad818c3ab910	\Windows\Fonts\ariali.ttf	216
0xad818c3abaa0	\Windows\Fonts\timesbi.ttf	216
0xad818c3ac270	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\AppIconCache\100\{F38BF404-1D43-42F2-9305-67DE0B28FC23}_regedit_exe	216
0xad818c3ac400	\Windows\Fonts\timesi.ttf	216
0xad818c3ac590	\Windows\Fonts\arialbd.ttf	216
0xad818c3ac720	\Windows\System32\configmanager2.dll	216
0xad818c3ac8b0	\Windows\Fonts\times.ttf	216
0xad818c3aca40	\Windows\System32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll	216
0xad818c3acef0	\$Directory	216
0xad818c3ad3a0	\Windows\Fonts\arialbi.ttf	216
0xad818c3ad530	\Windows\Fonts\ariblk.ttf	216
0xad818c3ad6c0	\Windows\Fonts\timesbd.ttf	216
0xad818c3ad850	\Windows\System32\dmenrollengine.dll	216
0xad818c3adb70	\Windows\Fonts\ariali.ttf	216
0xad818c3add00	\Windows\Fonts\segoeui.ttf	216
0xad818c3ade90	\Windows\Fonts\seguisb.ttf	216
0xad818c3ae1b0	\Windows\System32\trie.dll	216
0xad818c3ae340	\Windows\Fonts\timesbd.ttf	216
0xad818c3ae4d0	\Windows\Fonts\timesbi.ttf	216
0xad818c3ae7f0	\Windows\Fonts\segoeuib.ttf	216
0xad818c3ae980	\Dev\Query	216
0xad818c3aeb10	\Windows\Fonts\timesi.ttf	216
0xad818c3aee30	\Windows\Fonts\ariblk.ttf	216
0xad818c3af150	\Users\Tammam\AppData\Local\Temp\ab52b713-35cf-4704-b8f4-58ee1edee409.tmp	216
0xad818c3af2e0	\Windows\Fonts\segoeuil.ttf	216
0xad818c3af470	\Windows\Fonts\segoeuisl.ttf	216
0xad818c3af600	\Windows\Fonts\segoeuiz.ttf	216
0xad818c3af790	\Windows\System32\en-GB\oleaccrc.dll.mui	216
0xad818c3af920	\Windows\Fonts\seguibl.ttf	216
0xad818c3afab0	\$Directory	216
0xad818c3afc40	\Windows\System32\oleacc.dll	216
0xad818c3afdd0	\Windows\Fonts\StaticCache.dat	216
0xad818c3b0410	\Windows\Fonts\segoeuii.ttf	216
0xad818c3b05a0	\Windows\Fonts\seguibli.ttf	216
0xad818c3b0730	\Windows\Fonts\seguili.ttf	216
0xad818c3b08c0	\Windows\System32\SndVolSSO.dll	216
0xad818c3b0a50	\Windows\System32\usoapi.dll	216
0xad818c3b0d70	\$Directory	216
0xad818c3b13b0	\$Directory	216
0xad818c3b1860	\Windows\System32\dmcfgutils.dll	216
0xad818c3b1b80	\Windows\Fonts\seguisli.ttf	216
0xad818c3b1ea0	\lsass	216
0xad818c3b21c0	\Windows\System32\edputil.dll	216
0xad818c3b24e0	\$Directory	216
0xad818c3b2670	\Windows\System32\dmxmlhelputils.dll	216
0xad818c3b2800	\Windows\Fonts\seguisbi.ttf	216
0xad818c3b2990	\$Directory	216
0xad818c3b2b20	\Windows\Fonts\msyhbd.ttc	216
0xad818c3b2cb0	\$Directory	216
0xad818c3b2e40	\$Directory	216
0xad818c3b3160	\$Directory	216
0xad818c3b32f0	\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx	216
0xad818c3b3480	\Windows\Fonts\msyh.ttc	216
0xad818c3b3610	\$Directory	216
0xad818c3b37a0	\$Directory	216
0xad818c3b3ac0	\Windows\Fonts\msyhl.ttc	216
0xad818c3b3c50	\$Directory	216
0xad818c3b3de0	\$Directory	216
0xad818c3b4100	\$Directory	216
0xad818c3b4290	\$Directory	216
0xad818c3b4420	\$Directory	216
0xad818c3b4740	\Windows\System32\en-GB\SearchIndexer.exe.mui	216
0xad818c3b48d0	\$Directory	216
0xad818c3b4a60	\$Directory	216
0xad818c3b4bf0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xad818c3b4d80	\Windows\System32\en-GB\windows.storage.dll.mui	216
0xad818c3b50a0	\Windows\Registration\R000000000006.clb	216
0xad818c3b5230	\Windows\System32\mssprxy.dll	216
0xad818c3b53c0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-FontSet-S-1-5-21-840593280-79856485-2990465700-1000.dat	216
0xad818c3b5550	\$Directory	216
0xad818c3b56e0	\$Directory	216
0xad818c3b5a00	\Windows\System32\DataExchange.dll	216
0xad818c3b5b90	\$Directory	216
0xad818c3b5d20	\$Directory	216
0xad818c3b5eb0	\Windows\System32\ExplorerFrame.dll	216
0xad818c3b6360	\Windows\System32\Windows.Internal.Shell.Broker.dll	216
0xad818c3b6680	\Windows\System32\atl.dll	216
0xad818c3b6810	�夸瑸＇କᣓ찀ᾉ녁䠁킋赈⑌톴￿赌⑄䅐횋譈⟐￫މӫ岋․쎋譈⒌À	216
0xad818c3b6b30	\$Directory	216
0xad818c3b6e50	\$Directory	216
0xad818c3b77b0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818c3b7940	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818c3b7ad0	\Windows\SystemResources\Chakra.dll.mun	216
0xad818c3b7c60	\Windows\System32\BitsProxy.dll	216
0xad818c3b7df0	\$Directory	216
0xad818c3b8110	\Windows\System32\windows.immersiveshell.serviceprovider.dll	216
0xad818c3b82a0	\Windows\System32\svchost.exe	216
0xad818c3b8430	\Windows\System32\thumbcache.dll	216
0xad818c3b8750	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818c3b88e0	\Windows\System32\CBDHSvc.dll	216
0xad818c3b8d90	\$Directory	216
0xad818c3b9240	\$Directory	216
0xad818c3b93d0	\$Directory	216
0xad818c3b96f0	\Windows\System32\en-GB\svchost.exe.mui	216
0xad818c3b9880		216
0xad818c3b9d30	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818c3ba500	\Windows\System32\en-US\mswsock.dll.mui	216
0xad818c3ba690	\Windows\System32\pnidui.dll	216
0xad818c3bb310	\Windows\System32\windows.applicationmodel.datatransfer.dll	216
0xad818c3bbc70	\Windows\System32\perfdisk.dll	216
0xad818c3bc440	\CMApi	216
0xad818c3bc760	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818c3bca80	\Windows\System32\ntshrui.dll	216
0xad818c3bcc10	\Windows\Registration\R000000000006.clb	216
0xad818c3bd0c0	\Windows\System32\twinui.dll	216
0xad818c3be6a0	\Windows\System32\linkinfo.dll	216
0xad818c3be9c0	\Windows\System32\ApplicationFrame.dll	216
0xad818c3bfe10	\Windows\SystemResources\imageres.dll.mun	216
0xad818c3c0160	Ƹ谼궁￿Ƹ谼궁￿	0
0xad818c3c05e0	\$Directory	216
0xad818c3c0a90	\Windows\SysWOW64\winhttp.dll	216
0xad818c3c0db0	\CMApi	216
0xad818c3c18a0	\Windows\System32\adsldp.dll	216
0xad818c3c1a30	\Dev\Query	216
0xad818c3c1d50	Ā皰剮翺܀輀瀀猄Ḷ䐘ǉꂐ漚ź谁ခђĢ潃ú 㜐Ĺ´䄘翊态箹倁㚈ſ䈘精翋ꀁⒶ	216
0xad818c3c2520	\Windows\System32\HolographicExtensions.dll	216
0xad818c3c37e0	\Windows\System32\wbem\WmiPerfInst.dll	216
0xad818c3c3970	\Windows\System32\en-US\combase.dll.mui	216
0xad818c3c3b00		216
0xad818c3c4910	\Windows\System32\en-US\KernelBase.dll.mui	216
0xad818c3c4c30	\CMNotify	216
0xad818c3c50e0	\Windows\System32\AboveLockAppHost.dll	216
0xad818c3c5270	\$Directory	216
0xad818c3c5400	\Windows\System32\en-GB\twinui.pcshell.dll.mui	216
0xad818c3c5590	\Windows\System32\EhStorShell.dll	216
0xad818c3c5bd0	\Windows\System32\NPSM.dll	216
0xad818c3c63a0	\$Directory	216
0xad818c3c6530	\Users\Tammam\AppData\Local\Microsoft\OneDrive\21.220.1024.0005\amd64\FileSyncShell64.dll	216
0xad818c3c6850	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xad818c3c69e0	\Windows\System32\winevt\Logs\State.evtx	216
0xad818c3c6d00	\Windows\System32\Windows.Shell.BlueLightReduction.dll	216
0xad818c3c7340	\CMNotify	216
0xad818c3c7660	\Windows\SystemResources\ShellComponents\ShellComponents.pri	216
0xad818c3c7ca0	\Windows\System32\TaskFlowDataEngine.dll	216
0xad818c3c8600	\Windows\System32\ShellCommonCommonProxyStub.dll	216
0xad818c3c8790	\Windows\rescache\_merged\2352893755\3249553740.pri	216
0xad818c3c8920	\Windows\System32\Windows.Internal.Signals.dll	216
0xad818c3c8dd0	\Windows\System32\provthrd.dll	216
0xad818c3c9410	\CMApi	216
0xad818c3c9730	\Windows\System32\Windows.Internal.UI.Shell.WindowTabManager.dll	216
0xad818c3c98c0	\Windows\System32\winevt\Logs\Parameters.evtx	216
0xad818c3ca3b0	\Windows\System32\windowsudk.shellcommon.dll	216
0xad818c3cb4e0	\Windows\System32\DictationManager.dll	216
0xad818c3cb670	\Windows\System32\Windows.FileExplorer.Common.dll	216
0xad818c3cc930	\Windows\System32\Windows.UI.Core.TextInput.dll	216
0xad818c3ccde0	揻ࠍ໿딯0K졖䨎ᔘ唏呅ﾀꀎಘൣ	羀６吣୨衭少笀ዸ8㌗ገ桃ⴀ8㠵㤀స呛兕栴〕	216
0xad818c3cd420	\Windows\System32\srpapi.dll	216
0xad818c3ce6e0	\$Directory	216
0xad818c3ce870	\Windows\System32\PCShellCommonProxyStub.dll	216
0xad818c3ceb90	\Windows\System32\cflapi.dll	216
0xad818c3ced20	\Windows\System32\en-GB\dsreg.dll.mui	216
0xad818c3ceeb0	\$Directory	216
0xad818c3cf680	\Windows\System32\en-US\KernelBase.dll.mui	216
0xad818c3cf9a0	\Windows\System32\LicenseManagerApi.dll	216
0xad818c3d01a0	Ǹ谽궁￿Ǹ谽궁￿	0
0xad818c3d0300	\$Directory	216
0xad818c3d07b0	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\msvcp140_app.dll	216
0xad818c3d0940	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vccorlib140_app.dll	216
0xad818c3d0c60		216
0xad818c3d1430	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\vcruntime140_1_app.dll	216
0xad818c3d1750	\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx	216
0xad818c3d18e0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xad818c3d2560	\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp.dll	216
0xad818c3d2a10	\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy	216
0xad818c3d2ec0	\$Directory	216
0xad818c3d31e0	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat	216
0xad818c3d3500	\$Directory	216
0xad818c3d3b40	\Users\Tammam\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG2	216
0xad818c3d3cd0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG1	216
0xad818c3d3e60	耿໹蔏湋-஋䶉譀ы䶉䁅༁薅	216
0xad818c3d4180	\Windows\System32\Windows.Cortana.ProxyStub.dll	216
0xad818c3d4310	\Windows\System32\biwinrt.dll	216
0xad818c3d44a0	＀蚉Ѡ	216
0xad818c3d47c0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat.LOG2	216
