2021-04-30 17:52:19 UTC+0000|[LIVE RESPONSE]| (System time)|
2078-08-02 03:05:33 UTC+0000|[PE HEADER (dll)]| logoncli.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd86470000
-|[PE DEBUG]| logoncli.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd86470000
2021-04-30 12:39:44 UTC+0000|[DLL LOADTIME (dll)]| logoncli.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd86470000
2002-08-19 08:32:04 UTC+0000|[PE HEADER (dll)]| ntmarta.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd85c90000
2002-08-19 08:32:04 UTC+0000|[PE DEBUG]| ntmarta.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd85c90000
2021-04-30 12:39:44 UTC+0000|[DLL LOADTIME (dll)]| ntmarta.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd85c90000
1977-05-03 20:26:59 UTC+0000|[PE HEADER (dll)]| win32u.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd872c0000
-|[PE DEBUG]| win32u.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd872c0000
2021-04-30 12:39:44 UTC+0000|[DLL LOADTIME (dll)]| win32u.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd872c0000
2004-05-09 08:32:07 UTC+0000|[PE HEADER (dll)]| WLDP.DLL| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd868f0000
2004-05-09 08:32:07 UTC+0000|[PE DEBUG]| WLDP.DLL| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd868f0000
2021-04-30 12:39:44 UTC+0000|[DLL LOADTIME (dll)]| WLDP.DLL| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd868f0000
2102-08-03 16:52:10 UTC+0000|[PE HEADER (dll)]| OLEAUT32.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd89700000
2102-08-03 16:52:10 UTC+0000|[PE DEBUG]| OLEAUT32.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd89700000
2021-04-30 12:39:44 UTC+0000|[DLL LOADTIME (dll)]| OLEAUT32.dll| Process: svchost.exe/PID: 1452/PPID: 712/Process POffset: 0x292502c0/DLL Base: 0x7ffd89700000
2021-04-30 17:40:00 UTC+0000|[PROCESS]| smartscreen.ex| PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:15:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\OLE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:51:19 UTC+0000|[Handle (Key)]| MACHINE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:57:58 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES\LOCAL SETTINGS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 18:44:31 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 12:39:43 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:40:02 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:40:02 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:40:02 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:39:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:41:24 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:15:08 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\IDS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:15:10 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 02:53:37 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWSRUNTIME\ACTIVATABLECLASSID| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 12:39:44 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\WOW6432NODE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:59:16 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:57:17 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 07:32:42 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:15:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\SECURITY| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:17:32 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:57:18 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\POLICIES\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:58:57 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 07:30:12 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:15:14 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN\FEATURECONTROL| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:59:16 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\INTERNET EXPLORER\MAIN\FEATURECONTROL| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:17:27 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\5.0\CACHE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:39:47 UTC+0000|[Handle (Key)]| USER| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:57:18 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\POLICIES| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:17:32 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\POLICIES| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:39:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 01:03:25 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:18:05 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:18:10 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 19:27:30 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS\INTERFACES| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 19:27:30 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP6\PARAMETERS\INTERFACES| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:57:46 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\5.0\CACHE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 00:18:38 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\5.0\CACHE\EXTENSIBLE CACHE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 07:30:15 UTC+0000|[Handle (Key)]| MACHINE\SYSTEM\CONTROLSET001\SERVICES\CRYPT32| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 07:30:54 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\ROOT| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 19:27:49 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 07:30:54 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\ROOT| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 07:30:54 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\CA| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2020-11-19 07:30:54 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\ENTERPRISECERTIFICATES\CA| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:57:47 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONEMAP| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:17:27 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS\ZONEMAP| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2019-12-07 09:17:31 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\CRYPTOGRAPHY\OID\ENCODINGTYPE 0\CERTDLLCREATECERTIFICATECHAINENGINE\CONFIG| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-30 17:00:23 UTC+0000|[Handle (Key)]| MACHINE\SOFTWARE\MICROSOFT\SYSTEMCERTIFICATES\AUTHROOT\AUTOUPDATE| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2021-04-25 17:57:17 UTC+0000|[Handle (Key)]| USER\S-1-5-21-3061953532-2461696977-1363062292-1001_CLASSES\LOCAL SETTINGS\SOFTWARE\MICROSOFT| smartscreen.ex PID: 6716/PPID: 856/POffset: 0x3ce67080
2030-12-14 09:24:47 UTC+0000|[PE HEADER (dll)]| smartscreen.exe| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ff61f140000
2030-12-14 09:24:47 UTC+0000|[PE DEBUG]| smartscreen.exe| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ff61f140000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| smartscreen.exe| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ff61f140000
2052-11-24 01:54:30 UTC+0000|[PE HEADER (dll)]| ntdll.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd89810000
2052-11-24 01:54:30 UTC+0000|[PE DEBUG]| ntdll.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd89810000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| ntdll.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd89810000
2082-04-24 11:07:52 UTC+0000|[PE HEADER (dll)]| certca.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd74930000
-|[PE DEBUG]| certca.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd74930000
2021-04-30 17:40:01 UTC+0000|[DLL LOADTIME (dll)]| certca.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd74930000
2061-05-05 00:59:01 UTC+0000|[PE HEADER (dll)]| fwbase.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd85bc0000
2061-05-05 00:59:01 UTC+0000|[PE DEBUG]| fwbase.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd85bc0000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| fwbase.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd85bc0000
2010-06-24 15:35:53 UTC+0000|[PE HEADER (dll)]| RPCRT4.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87d30000
2010-06-24 15:35:53 UTC+0000|[PE DEBUG]| RPCRT4.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87d30000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| RPCRT4.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87d30000
1973-05-30 05:06:54 UTC+0000|[PE HEADER (dll)]| tbs.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7f470000
1973-05-30 05:06:54 UTC+0000|[PE DEBUG]| tbs.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7f470000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| tbs.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7f470000
2000-05-19 15:25:03 UTC+0000|[PE HEADER (dll)]| msvcp_win.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87320000
-|[PE DEBUG]| msvcp_win.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87320000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| msvcp_win.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87320000
2096-03-26 18:36:04 UTC+0000|[PE HEADER (dll)]| mlang.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd68bb0000
2096-03-26 18:36:04 UTC+0000|[PE DEBUG]| mlang.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd68bb0000
2021-04-30 17:40:01 UTC+0000|[DLL LOADTIME (dll)]| mlang.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd68bb0000
2020-04-17 00:39:18 UTC+0000|[PE HEADER (dll)]| shcore.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd88570000
2020-04-17 00:39:18 UTC+0000|[PE DEBUG]| shcore.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd88570000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| shcore.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd88570000
2093-05-26 17:24:14 UTC+0000|[PE HEADER (dll)]| icu.DLL| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6c320000
-|[PE DEBUG]| icu.DLL| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6c320000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| icu.DLL| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6c320000
2097-12-15 08:57:42 UTC+0000|[PE HEADER (dll)]| WININET.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd78af0000
-|[PE DEBUG]| WININET.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd78af0000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| WININET.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd78af0000
2005-08-24 00:11:06 UTC+0000|[PE HEADER (dll)]| policymanager.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd807a0000
2005-08-24 00:11:06 UTC+0000|[PE DEBUG]| policymanager.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd807a0000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| policymanager.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd807a0000
2099-03-22 21:07:04 UTC+0000|[PE HEADER (dll)]| cryptnet.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6fa10000
2099-03-22 21:07:04 UTC+0000|[PE DEBUG]| cryptnet.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6fa10000
2021-04-30 17:40:01 UTC+0000|[DLL LOADTIME (dll)]| cryptnet.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6fa10000
1984-10-09 16:48:56 UTC+0000|[PE HEADER (dll)]| ncryptsslp.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd70a60000
1984-10-09 16:48:56 UTC+0000|[PE DEBUG]| ncryptsslp.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd70a60000
2021-04-30 17:40:01 UTC+0000|[DLL LOADTIME (dll)]| ncryptsslp.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd70a60000
2097-05-29 15:24:23 UTC+0000|[PE HEADER (dll)]| user32.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd89320000
2097-05-29 15:24:23 UTC+0000|[PE DEBUG]| user32.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd89320000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| user32.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd89320000
2066-03-16 14:09:43 UTC+0000|[PE HEADER (dll)]| DSPARSE.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7ea30000
2066-03-16 14:09:43 UTC+0000|[PE DEBUG]| DSPARSE.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7ea30000
2021-04-30 17:40:01 UTC+0000|[DLL LOADTIME (dll)]| DSPARSE.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7ea30000
2070-12-04 19:45:30 UTC+0000|[PE HEADER (dll)]| mskeyprotect.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd709d0000
2070-12-04 19:45:30 UTC+0000|[PE DEBUG]| mskeyprotect.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd709d0000
2021-04-30 17:40:01 UTC+0000|[DLL LOADTIME (dll)]| mskeyprotect.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd709d0000
2035-03-12 11:08:37 UTC+0000|[PE HEADER (dll)]| winhttp.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7f9f0000
2035-03-12 11:08:37 UTC+0000|[PE DEBUG]| winhttp.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7f9f0000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| winhttp.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd7f9f0000
2041-10-28 05:19:30 UTC+0000|[PE HEADER (dll)]| rsaenh.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd86000000
2041-10-28 05:19:30 UTC+0000|[PE DEBUG]| rsaenh.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd86000000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| rsaenh.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd86000000
2101-01-13 02:36:00 UTC+0000|[PE HEADER (dll)]| wkscli.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd86120000
2101-01-13 02:36:00 UTC+0000|[PE DEBUG]| wkscli.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd86120000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| wkscli.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd86120000
1997-03-13 11:28:58 UTC+0000|[PE HEADER (dll)]| WINTRUST.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87210000
1997-03-13 11:28:58 UTC+0000|[PE DEBUG]| WINTRUST.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87210000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| WINTRUST.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87210000
1981-09-10 02:51:39 UTC+0000|[PE HEADER (dll)]| advapi32.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87a40000
-|[PE DEBUG]| advapi32.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87a40000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| advapi32.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd87a40000
2062-08-28 03:16:30 UTC+0000|[PE HEADER (dll)]| Windows.Security.Authentication.OnlineId.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6a020000
2062-08-28 03:16:30 UTC+0000|[PE DEBUG]| Windows.Security.Authentication.OnlineId.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6a020000
2021-04-30 17:40:00 UTC+0000|[DLL LOADTIME (dll)]| Windows.Security.Authentication.OnlineId.dll| Process: smartscreen.ex/PID: 6716/PPID: 856/Process POffset: 0x3ce67080/DLL Base: 0x7ffd6a020000
